dataset,n-k,voting,distance,n-folds,acc_mean,prec_mean,rec_mean,f1_mean
iris,5,uniform,2,8,0.9662666666666666,0.9665235237869145,0.9662666666666666,0.9662594369075479
iris,5,uniform,2,9,0.9657333333333333,0.9660272804639052,0.9657333333333332,0.9657253154352637
iris,5,distance,1,2,0.9580666666666667,0.9583671166524861,0.9580666666666667,0.958055891922101
iris,5,distance,1,3,0.9574666666666665,0.9576755817231833,0.9574666666666667,0.9574594773439326
iris,5,distance,1,4,0.9575999999999999,0.9577471465509281,0.9575999999999999,0.9575947452448327
iris,5,distance,1,5,0.9583333333333333,0.9585581112916611,0.9583333333333334,0.9583257358127379
iris,5,distance,1,6,0.9570666666666665,0.9572137886618687,0.9570666666666667,0.9570613983686084
iris,5,distance,1,7,0.9564,0.956539710052978,0.9564,0.9563948782551642
iris,5,distance,1,8,0.9586666666666666,0.9587940676270508,0.9586666666666668,0.9586624788129072
iris,5,distance,1,9,0.9573999999999999,0.9575376113373427,0.9573999999999999,0.9573953517798357
iris,5,distance,2,2,0.9653999999999999,0.9656999689272951,0.9654,0.9653904667263081
iris,5,distance,2,3,0.9632,0.9635519121960571,0.9632,0.9631884190381612
iris,5,distance,2,4,0.9661333333333333,0.9664575672419685,0.9661333333333333,0.9661242220409705
iris,5,distance,2,5,0.9653999999999999,0.9656989609094417,0.9654,0.9653915892580045
iris,5,distance,2,6,0.9648666666666667,0.965167579158178,0.9648666666666664,0.9648580551191227
iris,5,distance,2,7,0.9657333333333333,0.9660319369652564,0.9657333333333332,0.9657251830498691
iris,5,distance,2,8,0.9659333333333333,0.9662421473453044,0.9659333333333332,0.9659247226835119
iris,5,distance,2,9,0.9660666666666664,0.96636431339121,0.9660666666666664,0.9660586029302802
iris,5,sqrt-order,1,2,0.9555999999999999,0.9559058107176258,0.9556,0.9555874649345064
iris,5,sqrt-order,1,3,0.9548666666666666,0.9550200564237882,0.9548666666666666,0.9548606175217836
iris,5,sqrt-order,1,4,0.9546000000000001,0.954750381783598,0.9546,0.9545938571594074
iris,5,sqrt-order,1,5,0.9552666666666666,0.9553758162239254,0.9552666666666664,0.9552622588709452
iris,5,sqrt-order,1,6,0.9552666666666664,0.9553824594604333,0.9552666666666666,0.955261911865288
iris,5,sqrt-order,1,7,0.9563333333333334,0.9564221971503811,0.9563333333333333,0.9563298590761754
iris,5,sqrt-order,1,8,0.9562,0.9562928004535145,0.9562,0.9561961791217137
iris,5,sqrt-order,1,9,0.9560666666666665,0.9561568848685342,0.9560666666666665,0.9560628587226307
iris,5,sqrt-order,2,2,0.9581999999999999,0.958500815482665,0.9581999999999999,0.9581873171009049
iris,5,sqrt-order,2,3,0.9612666666666665,0.9614735413626277,0.9612666666666666,0.961259950099787
iris,5,sqrt-order,2,4,0.9586,0.9587573031868463,0.9585999999999999,0.9585942575043093
iris,5,sqrt-order,2,5,0.9598,0.9598972668554602,0.9598,0.959796632740505
iris,5,sqrt-order,2,6,0.9603999999999998,0.9605128061481003,0.9604,0.9603961723743404
iris,5,sqrt-order,2,7,0.9597333333333334,0.9598083779665714,0.9597333333333332,0.9597307461518461
iris,5,sqrt-order,2,8,0.9601999999999998,0.9602802527436154,0.9601999999999998,0.9601970320757721
iris,5,sqrt-order,2,9,0.9609333333333332,0.9610017678866417,0.9609333333333332,0.9609310928211668
iris,6,uniform,1,2,0.9526,0.9533841950197727,0.9525999999999999,0.9525631025840972
iris,6,uniform,1,3,0.9519999999999997,0.9526884053565383,0.9519999999999998,0.9519700770493212
iris,6,uniform,1,4,0.9494,0.9503524090711357,0.9494000000000001,0.9493570116608718
iris,6,uniform,1,5,0.9490666666666665,0.9498424977716309,0.9490666666666667,0.9490304275235193
iris,6,uniform,1,6,0.9490666666666666,0.9497908182790379,0.9490666666666667,0.9490342182503833
iris,6,uniform,1,7,0.9478666666666669,0.9485515193712253,0.9478666666666667,0.9478338473988909
iris,6,uniform,1,8,0.9470000000000001,0.9476137944022633,0.9470000000000001,0.9469711799118795
iris,6,uniform,1,9,0.9479333333333332,0.9486088776567123,0.9479333333333335,0.947901911709658
iris,6,uniform,2,2,0.9565999999999998,0.9576164223656103,0.9566,0.9565535175579023
iris,6,uniform,2,3,0.960333333333333,0.9607401748051545,0.9603333333333334,0.9603183805416793
iris,6,uniform,2,4,0.9603999999999999,0.9607298644621373,0.9604,0.9603875083821847
iris,6,uniform,2,5,0.9635999999999999,0.9639093010968482,0.9635999999999998,0.963589112312314
iris,6,uniform,2,6,0.9592,0.9594314142566314,0.9591999999999999,0.9591910479378275
iris,6,uniform,2,7,0.9603333333333332,0.9605507211711627,0.9603333333333334,0.9603252009350604
iris,6,uniform,2,8,0.9608666666666665,0.9610128284105538,0.9608666666666666,0.9608614847074379
iris,6,uniform,2,9,0.9592666666666666,0.9594170260486207,0.9592666666666666,0.9592611907673976
iris,6,distance,1,2,0.9556666666666667,0.9559590763271251,0.9556666666666668,0.9556551975717756
iris,6,distance,1,3,0.9545999999999999,0.9547787572208271,0.9546,0.9545929366189334
iris,6,distance,1,4,0.9551333333333332,0.9552860977798775,0.9551333333333334,0.9551271238833182
iris,6,distance,1,5,0.9560666666666667,0.9561989363709127,0.9560666666666666,0.9560613513288259
iris,6,distance,1,6,0.9561333333333332,0.9562161839094612,0.9561333333333331,0.9561300258877428
iris,6,distance,1,7,0.9562666666666664,0.956342831491571,0.9562666666666666,0.9562636927638342
iris,6,distance,1,8,0.9575333333333331,0.9576127690170654,0.9575333333333333,0.9575301655493519
iris,6,distance,1,9,0.9561333333333333,0.956206621879521,0.9561333333333333,0.9561303059957854
iris,6,distance,2,2,0.9642666666666667,0.964585704962822,0.9642666666666666,0.9642553024520385
iris,6,distance,2,3,0.9635333333333331,0.9637292592090619,0.9635333333333331,0.9635272445690746
iris,6,distance,2,4,0.9641333333333334,0.9643438637499776,0.9641333333333332,0.9641271832488547
iris,6,distance,2,5,0.9631333333333333,0.9633253874254516,0.9631333333333332,0.9631275908217066
iris,6,distance,2,6,0.9626666666666667,0.9628192924018261,0.9626666666666667,0.9626621052180045
iris,6,distance,2,7,0.9627999999999999,0.9629630278662432,0.9627999999999999,0.9627953445198455
iris,6,distance,2,8,0.9627999999999999,0.9629388375863167,0.9628000000000001,0.9627959987995598
iris,6,distance,2,9,0.9603333333333333,0.9604365927247694,0.9603333333333334,0.9603301123227165
iris,6,sqrt-order,1,2,0.9539333333333334,0.9541697100470113,0.9539333333333334,0.9539232659984437
iris,6,sqrt-order,1,3,0.9548000000000002,0.9550109185437037,0.9548,0.9547912748352434
iris,6,sqrt-order,1,4,0.9547333333333333,0.9548978220852208,0.9547333333333332,0.9547267242127491
iris,6,sqrt-order,1,5,0.9533999999999999,0.9535721703537154,0.9533999999999999,0.9533926159942014
iris,6,sqrt-order,1,6,0.9534666666666667,0.9536660534212554,0.9534666666666666,0.9534577280992653
iris,6,sqrt-order,1,7,0.9541333333333334,0.9542929008903176,0.9541333333333334,0.9541264764953136
iris,6,sqrt-order,1,8,0.9539333333333333,0.9540509981548746,0.9539333333333334,0.9539283783998485
iris,6,sqrt-order,1,9,0.9524666666666666,0.952632584185925,0.9524666666666667,0.9524590837790939
iris,6,sqrt-order,2,2,0.9608000000000001,0.9611460225782416,0.9608,0.9607824410062824
iris,6,sqrt-order,2,3,0.9636666666666668,0.9639268399211098,0.9636666666666666,0.9636578666865823
iris,6,sqrt-order,2,4,0.9634,0.9635632497498686,0.9633999999999999,0.9633950712232081
iris,6,sqrt-order,2,5,0.963,0.9631502958226593,0.963,0.9629951916998261
iris,6,sqrt-order,2,6,0.9625333333333335,0.9626669648736291,0.9625333333333334,0.9625293586098903
