dataset,n-k,voting,distance,n-folds,acc_mean,prec_mean,rec_mean,f1_mean
iris,6,distance,manhattan,8,0.9575333333333332,0.9576127690170654,0.9575333333333332,0.957530165549352
iris,6,distance,manhattan,9,0.9561333333333332,0.956206621879521,0.9561333333333332,0.9561303059957854
iris,6,distance,euclidean,2,0.9642666666666668,0.964585704962822,0.9642666666666666,0.9642553024520384
iris,6,distance,euclidean,3,0.9635333333333332,0.963729259209062,0.9635333333333332,0.9635272445690746
iris,6,distance,euclidean,4,0.9641333333333334,0.9643438637499776,0.9641333333333332,0.9641271832488548
iris,6,distance,euclidean,5,0.9631333333333332,0.9633253874254516,0.9631333333333332,0.9631275908217066
iris,6,distance,euclidean,6,0.9626666666666668,0.962819292401826,0.9626666666666668,0.9626621052180044
iris,6,distance,euclidean,7,0.9628,0.9629630278662432,0.9628,0.9627953445198456
iris,6,distance,euclidean,8,0.9628,0.9629388375863168,0.9628,0.9627959987995598
iris,6,distance,euclidean,9,0.9603333333333332,0.9604365927247694,0.9603333333333334,0.9603301123227164
iris,6,sqrt-order,manhattan,2,0.9539333333333334,0.9541697100470112,0.9539333333333334,0.9539232659984436
iris,6,sqrt-order,manhattan,3,0.9548000000000002,0.9550109185437036,0.9548,0.9547912748352434
iris,6,sqrt-order,manhattan,4,0.9547333333333332,0.9548978220852208,0.9547333333333332,0.9547267242127492
iris,6,sqrt-order,manhattan,5,0.9534,0.9535721703537154,0.9534,0.9533926159942014
